Industry,Work-life balance,Transparency,Toxic culture (R),Supportive culture,Strategy,Leadership,Innovation,Open to feedback,Agility,Ticker,Listing status,preperiod__prior_roa,preperiod__prior_revenue_growth,preperiod__prior_operating_margin,preperiod__prior_stock_return,preperiod__prior_stock_volatility,outcomes_longitudinal__forward_roa,outcomes_longitudinal__forward_operating_margin,outcomes_longitudinal__forward_revenue_growth,outcomes_longitudinal__secondary_no_washout_excess_tsr,outcomes_longitudinal__primary_three_month_washout_partial_excess_tsr,outcomes_longitudinal__sensitivity_six_month_washout_partial_excess_tsr,preculture_controls_longitudinal__publication_safe_roa_average,preculture_controls_longitudinal__publication_safe_roa_trend,preculture_controls_longitudinal__publication_safe_operating_margin_average,preculture_controls_longitudinal__publication_safe_operating_margin_trend,preculture_controls_longitudinal__publication_safe_revenue_growth_average,preculture_controls_longitudinal__publication_safe_assets_level,preculture_controls_longitudinal__publication_safe_leverage_level,preculture_controls_longitudinal__fiscal_period_revenue_growth_trend,preculture_controls_longitudinal__stock_2020_2022_avg_return,pre2023_headcount__publication_safe_log_headcount
Financial Services,-1.02718089,0.048235792,0.327869401,0.132086795,0.946863902,0.335479245,,0.507913485,0.283369759,MS,Public (direct listing),0.009344780809858408,-0.10997270181160701,,-0.14313604211503084,0.3222847082724438,0.012665627571951716,,0.16994611612278265,0.3704983963381341,0.2736670659220011,0.21011707591496798,0.012653391014526907,,,,,1188140000000.0,0.20466275018095512,,0.23525002871145195,
Grocery Stores,-0.563100249,,0.113356546,-0.566743659,,-1.203393313,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Software & IT Services,0.596370766,0.834634924,0.910785976,1.472664194,0.706245089,1.835851863,0.856069533,1.473719395,-0.530189834,MSI,Public (direct listing),0.10636803496176057,0.11516338269489657,0.1912862159789289,0.005179661742200192,0.30349433987137436,0.11346362649294245,0.24814627569935963,0.07357594936708867,-0.215769715606404,-0.281094144618832,-0.2504207228233971,0.09032041167529914,0.01028882952916314,0.1970032080582228,0.0017788746151980739,0.02106601066473429,12189000000.0,0.0004102059233735335,0.08756774434605578,0.23043137224853927,9.836278802842678
Restaurants & Fast Food,-1.925856713,,0.811727741,3.090023359,,0.474447224,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Insurance,0.765692185,1.192585553,1.063077301,0.470591595,-0.188705337,0.891546747,,0.739107353,0.262568107,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Financial Services,0.96157638,0.927784933,0.455639495,0.832856195,0.327782501,0.563845085,,0.807783969,-0.297984779,NWG,Public (direct listing),0.004984355318289071,0.29129593810444865,,0.02948817433744777,0.4060516943295288,0.008209252391711722,,0.09497487437185925,0.1954859502579882,-0.00986291098568759,0.034850509278687714,0.004179070885635659,,,,,781992000000.0,0.07459283470930649,,0.10484653548547329,
Financial Services,-0.429224211,0.46668304,-0.806699427,-0.018498651,0.639624392,-0.748494928,,-1.074292497,0.340401106,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Media & Entertainment,-0.336873462,0.249419656,0.029819496,0.320595253,0.193415431,0.521780995,-0.135380045,0.57635222,0.120844359,CMCSA,Subsidiary (proxy = parent listing),,,,,,,,,,,,,,,,,,,,,
Software & IT Services,-0.597413697,0.17886273,-0.330429131,-0.606713202,-0.213198935,-0.49659734,-0.832683083,-0.369993342,0.733459938,NATL,Subsidiary (proxy = parent listing),,,,,,,,,,,,,,,,,,,,,
Consumer Products,-0.010712077,-0.440666714,0.163972369,-0.159419307,-0.068501396,0.265249964,,-0.140991747,-0.631911897,NSRGY,Public (direct listing),0.06857421846103771,0.08357151023207954,0.16530913694872337,-0.12647931455283812,0.21155185373601262,,,,-0.28023611552040406,-0.17852802033247883,0.0026313030352993483,0.1214945882623507,,0.17068709271750315,,,139142000000.0,0.334722801167153,,0.05721211347258903,
Software & IT Services,0.262582115,0.172842277,-0.180202444,0.755030856,-0.581851617,-0.422843497,-1.023761941,-0.165117302,-0.08513537,NTAP,Public (direct listing),0.09345701176939956,,0.19040835707502374,-0.34955471818495976,0.33851763883529057,0.12752348590845491,0.24476534296028882,0.12471131639722866,0.0503542208812322,0.42884806027390754,0.3537258929187155,0.10351666006245172,-0.015173080445274451,0.1839742469391376,-0.004173501056981949,0.013949417084723525,10026000000.0,0.02493516856173948,0.10967881594297843,0.07154041211454858,
Media & Entertainment,-0.950527788,2.117245451,0.787151459,-0.445398901,0.245612244,0.325918089,1.063040732,0.83818768,0.229035962,NFLX,Public (direct listing),0.09243637092783322,0.0645739131769969,0.17816647187855345,-0.4794642243452132,0.75115370571626,0.23812678255452457,0.2972190952815688,0.16190725785301274,-0.17971802961407612,-0.5714003467490635,-0.4036358368265994,0.08000042592244305,0.02990227334180705,0.17374233477001358,0.03969121591823476,0.2141017403642569,44584663000.0,,-0.08776418635352198,0.0951172071754347,9.332558004700433
Specialty Retail & Apparel,-0.732630541,,-0.191566283,0.783776652,,0.403647619,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Insurance,0.050275282,0.212024007,0.195080659,0.166403099,0.934399953,0.503808511,,-0.132593708,0.474170584,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Consumer Products,1.33050262,-1.421755033,-1.124345344,-0.948954741,-3.399749989,-1.363725703,,-1.437969045,-1.224606367,NWL,Public (direct listing),0.01485447142210828,-0.10671451506280105,0.08489269478803256,-0.4080341376939579,0.41755874088760186,-0.025333573746844574,0.0667872547655489,-0.01085568326947639,-0.5805363720314755,-0.5907607448151448,-0.45020380163221874,-0.0017415390671079028,0.01676318229381052,-0.009266748477358325,0.06946081076329415,0.04716583871164226,14179000000.0,,-0.03637818414929918,-0.05270550522343346,10.373491181781864
Software & IT Services,0.694097808,0.824355057,0.484898043,0.274426245,-0.964964809,0.371239585,-0.739887962,0.541837543,-0.021412614,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Specialty Retail & Apparel,0.135392527,,0.378948362,1.592999886,,0.272822215,,,,NKE,Public (direct listing),0.14994667790977406,,0.14290301862556198,-0.26540843501877975,0.4243744611912843,0.060498507703476645,0.06033574790963609,0.000887390185464465,-0.501992921260536,-0.5950729836315406,-0.5070989901816073,0.1381457850066421,0.0010944893920318858,,,0.06523672601543977,40321000000.0,0.012400486099055082,0.04629230544478229,0.1047469566192822,11.278468153755746
Industrials,-0.853499673,1.320217364,-0.157623261,0.4977055,0.795830209,0.135163348,-0.837099522,0.480249021,-0.143724813,NSANY,Public (direct listing),0.013165149811431232,,0.029355392580168636,-0.40639753486443986,0.31371652316017734,,,,-0.3234574925863324,-0.18151393244474456,-0.10522657339877828,0.013165149811431232,,0.029355392580168636,,,16371481000000.0,0.4356553936690273,,-0.1706336427053686,
Grocery Stores,0.955554901,,1.406753048,0.77787997,,1.639310311,,,,LBLCF,Subsidiary (proxy = parent listing),0.05035782630351011,0.06270453263118303,0.05914625513238001,0.12930713703522323,0.23165148241924935,0.0667780441151546,0.0704725144742576,0.04171461449942471,0.028906735209103473,-0.1553100564396197,0.023733108437064665,0.051209919702845906,,0.05523791611811172,,,36614000000.0,0.45212213907248594,,0.25534485303958937,
Software & IT Services,0.790472406,1.471154277,2.094990448,0.631257835,0.369965589,1.278785571,1.141638585,1.372735092,-0.632449884,NOK,Public (direct listing),0.09896839997205598,0.0702188991982704,0.10285762383738058,-0.2419621490508045,0.35610245636311966,0.021666496546561873,0.040958191638327666,0.024373576309794975,0.6065463191001015,1.6327646475952795,1.9405537042103167,0.040525356438363004,,0.07967750653094316,,,40049000000.0,0.1413768134035806,,0.11883522255242267,4.442651256490317
General Retail,0.508259567,,-0.328746214,0.389533613,,0.84700335,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Specialty Retail & Apparel,0.178623423,,-0.626585703,0.005129861,,0.052629491,,,,JWN,Subsidiary (proxy = parent listing),,,,,,,,,,,,,,,,,,,,,
Financial Services,0.286573474,-0.779158648,0.890899132,-0.216974345,0.310790824,0.237733216,,0.048458689,-1.194390686,NTRS,Public (direct listing),0.00861731448102288,0.045896821099852936,,-0.28863151404152887,0.34623400788760217,0.010782673412947596,,0.13696582298056592,0.3890799924869015,0.07954354140094377,0.1374988166538329,0.00880746646591358,-0.001251114114915039,,,0.06436809900904472,183889800000.0,,-0.010350851176072838,-0.007877244403936964,9.957028319464158
Industrials,1.190613982,0.72025259,0.003961417,0.314296983,0.613508691,0.303654165,-0.823369579,0.602771223,-0.997216188,NOC,Public (direct listing),0.11189578333904697,0.026214708273754495,0.09838260204360418,0.3759319795605174,0.3150983856910803,0.09145826567067229,0.11084098472868034,0.04362061681453322,0.16563530929384718,-0.10434062423949841,-0.2004605282787355,0.0969803683663187,0.05490360677060755,0.1287288327022268,0.020577001699721657,0.028323529517643886,42579000000.0,0.00014091453533431975,-0.030597028121325115,0.21454376482134233,9.159047077588632
Insurance,-0.84034146,0.772536743,-0.173278186,0.390952955,1.161611498,1.000796633,,0.606385828,1.497385838,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Travel & Leisure,-2.256749144,,0.152064499,0.332896916,,-0.079298166,,,,NCLH,Public (direct listing),-0.1223163287421379,6.475099770674058,-0.3203620740912019,-0.415178058342082,0.7513232609335415,0.025212900397402243,0.15879052083187956,0.09572875505334055,-0.09528636846149907,-0.3622004054500497,-0.38011987170255535,-0.24061004908905506,,-3.938893741531453,,,18729837000.0,0.6645327452662829,,-0.3806299661585346,10.348173373797572
Restaurants & Fast Food,1.433170097,,-0.545980597,-0.245964004,,0.494085135,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Life Sciences & Biopharma,0.454449077,0.194722419,0.846261522,0.004335852,-2.565777798,0.279675817,0.899471079,0.289917272,-0.858246175,NVS,Public (direct listing),0.05921517543187488,-0.01166598444535405,0.18283058374174546,0.0662307996676792,0.18516024661526423,0.12271145716455295,0.30428788575064514,-0.007048458149779724,0.22632369613616876,0.02066608366414524,0.036485455044804826,0.18226032854053645,,0.22868058398144359,,,131795000000.0,0.23540346750635457,,0.023449728341416787,4.700480365792417
Software & IT Services,0.130169846,-0.197344731,0.414316742,-0.304287695,0.301296202,0.196768952,-0.184429114,0.025869636,0.247889652,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Tech Giants,-0.276326661,1.336425244,1.037239102,2.349370021,2.083030069,3.541974399,2.963133415,1.998669951,1.292248297,NVDA,Public (direct listing),0.22069839545567702,,0.3730772088875678,-0.46547985426217275,0.6323435238418489,0.8311391432830186,0.6402002437956377,0.8522763378875222,0.5006273976703823,0.14116186287856114,-0.01051697395603024,0.21104533632309022,-0.02835419431460153,0.3075539904636507,0.015629270447318412,0.3577384587184933,44187000000.0,0.0,0.3410724835602122,0.6368779339076133,10.020069867615993
Specialty Retail & Apparel,0.021103402,,-0.709564845,-1.643833247,,-0.611718614,,,,ORLY,Public (direct listing),0.17205049200667819,0.08120741954099175,0.2050325957365304,0.21585970264801846,0.2979423257760691,0.1588335870325822,0.19558556877559755,0.10239854539266369,-0.28849242406646614,-0.2763663344048033,-0.31617995412005995,0.15520683019193113,0.027462348839326408,0.2055331307672107,0.014823979236161895,0.14589224912048981,11718707000.0,,-0.031047036511401987,0.2676217415201376,11.334229328391311
Specialty Retail & Apparel,1.382119505,,1.219216746,-0.838592849,,0.225242701,,,,ODP,Public (direct listing),,,,,,,,,,,,,,,,,,,,,
Software & IT Services,0.099056285,0.744278402,-1.60835967,-0.442693161,-0.388195828,-1.565932613,1.007415101,-0.921136848,-0.811363619,OKTA,Public (direct listing),-0.0921138388007821,,-0.5907692307692308,-0.676717118482515,0.8490058657057116,0.026112696902420976,0.056742323097463285,0.11191860465116288,-0.43768582604305095,0.014470761655124509,0.20613695552301325,-0.10623294487665066,0.018520315594902144,-0.3627656737108639,-0.07984171943690628,0.4832390166569301,9205695000.0,,0.044215759744538306,0.1228611414088218,7.939515260662406
Specialty Retail & Apparel,0.286419086,,1.106707276,0.407091038,,0.784005604,,,,GAP,Subsidiary (proxy = parent listing),0.020061123736384297,,0.04859028194361128,-0.325623925807236,0.5979125676827692,0.07807649386222988,0.08441558441558442,0.009818076812012633,0.04047240284689235,-0.2675779880611082,-0.14056529061969048,0.030508937092382653,-0.0387608557110975,0.025827499305417407,-0.019817073619780756,0.012808599201115508,12761000000.0,,0.10992639988815016,-0.0786516967224918,11.48246625748552
Restaurants & Fast Food,1.528106475,,-0.252767362,0.905115258,,1.073999386,,,,DRI,Subsidiary (proxy = parent listing),,,,,,,,,,,,,,,,,,,,,
Financial Services,-0.728133881,-0.068080233,-1.666836684,-0.315711891,-0.133362326,-1.391594171,,-0.485288266,1.266150919,OMF,Public (direct listing),0.038691928828149265,0.04038652130822595,,-0.3140525779491872,0.4508581915383047,0.029476295836843518,,0.063919259882254,0.08757554049998117,-0.21369068896827437,-0.09108821881195595,0.05951356492594773,,,,,22079000000.0,0.8039313374699941,,0.10608711677546996,
Telecommunications,0.270733523,-0.440726255,-1.454817905,-1.464658777,0.844227047,-1.799140397,,-1.416832612,0.367984759,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Software & IT Services,0.115428122,0.14484983,-0.822349378,-0.780021287,0.224787844,-0.206839145,-2.062325357,-1.408946033,-0.408292983,OTEX,Public (direct listing),0.03901081179800752,0.031814926545613575,0.19796132855387935,-0.3532620800428117,0.3515241531646258,0.038134320029215095,0.2185670572006593,0.022434494639908875,-0.3028690393046596,-0.407683967737806,-0.48414908716645444,0.03255268878534641,0.001852372211843728,0.19073050881839695,0.001757177529484202,0.06823075390184281,10178973000.0,0.0009824173813998722,-0.02609350927452347,-0.08439806540613752,7.608374474380783
Tech Giants,0.889082407,-0.95978312,-0.417606696,-1.302465072,-0.213012203,0.095968143,-0.370381091,-0.023743293,0.075550136,ORCL,Public (direct listing),0.0614563986202732,,0.3729971724787936,-0.06424488052380062,0.3043586795394069,0.07658622729799021,0.33317497550402325,0.2063132742249889,-0.15376367728074358,-0.19487375069002177,-0.35090092406405826,0.08901229645123113,-0.010443443130889537,0.3328910032590813,-0.023534415927930173,0.02449148797981419,109297000000.0,0.0,0.029765898077654628,0.18510095403465218,
Outsourcing & Staffing,-0.285423784,,-0.724699161,-0.459621057,,-0.730146336,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Restaurants & Fast Food,0.400050519,,-0.843012811,-0.028483701,,0.885759857,,,,BLMN,Public (direct listing),0.03069095070661135,-0.027444064540308566,0.07783151462243562,-0.021760410449717438,0.5066460986094926,0.006754414923158782,0.02963685759850734,0.009602760686513001,-0.43012488204776067,-0.3449936415975263,0.04877600482097799,0.0181901453240453,0.014544572937568919,0.021974491666003237,0.014391301341269348,0.03307792070059551,3294271000.0,0.003326380859376779,0.15269937152276308,-0.004014159573133373,11.314474526246393
Restaurants & Fast Food,0.13516208,,-0.542811004,0.033942304,,0.457652817,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Business Consulting,0.821492592,-2.174424102,-2.039473184,-0.003032818,-1.06448456,-0.502995874,,0.282325068,-0.804202697,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Specialty Retail & Apparel,-0.008360452,,1.085571267,-0.215483618,,1.060004822,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Outsourcing & Staffing,-0.249709767,,-0.537706528,-0.324414188,,0.395507648,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Software & IT Services,-1.068223372,0.214366206,-0.342838679,-0.349186921,0.603221214,-0.214363664,1.937933848,0.151782031,-0.013455698,PANW,Public (direct listing),-0.021789514918064894,0.2926153050915157,-0.034317913296373716,-0.18991490398249122,0.4833864608187374,0.02848326928991223,0.09618811461112735,0.3114897335080822,-0.2459259360000352,0.1893346769689177,0.22385293038903464,-0.028094756073111214,-0.004735767168754496,-0.044235839555216705,-0.006591358087996971,0.23893228525311008,12253600000.0,0.3000587582424757,0.058571413064454896,0.28737428329139547,9.438352054687252
Industrials,0.29537878,-0.013160379,-0.481689836,-0.221660715,-0.14025558,0.161211592,0.46979173,-0.931485403,-0.030611068,PCRFY,Public (direct listing),,,,,,,,,,,,,,,,,,,,,
Restaurants & Fast Food,-1.081549044,,-1.155152831,-0.369441777,,-2.318032118,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Specialty Retail & Apparel,-1.253257199,,0.210159655,0.504566692,,0.628534533,,,,PNDORA.CO,Subsidiary (proxy = parent listing),,,,,,,,,,,,,,,,,,,,,
Restaurants & Fast Food,0.374130172,,-0.154342335,-0.328209279,,-0.634466192,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Restaurants & Fast Food,0.939538696,,0.465733153,-0.601750317,,0.845000076,,,,PZZA,Public (direct listing),0.0784192116191695,0.016283918989412616,0.05760659682232507,-0.32433476801807803,0.38752094149487293,0.033175627922858886,0.04107426215476032,-0.0765952356605808,-0.2744834629855091,-0.5112272690480127,-0.4016980566171272,,,,,,,,,0.1916541902733417,11.652687407345388
Media & Entertainment,0.528767561,-0.055345166,1.10354197,1.118561075,-0.103799045,0.578015643,0.077581397,0.48414446,-0.091956506,PSKY,Public (direct listing),0.018906375764218313,0.054852025467011734,0.09610665251707899,-0.48680979950144265,0.5693462288002545,,,,-0.42595124428485365,-0.4206911384438614,-0.5715442229014669,0.07749914704878881,,0.14181767298677675,,,58620000000.0,0.32935858068918455,,-0.23013571187490958,
Industrials,-0.228096765,0.485956921,-0.32844135,0.462793011,0.234300305,0.26475534,-1.083846209,-0.35755469,-0.572073042,PH,Public (direct listing),0.050709523991784904,0.10552035038515051,0.17698319111151908,-0.0803277862692191,0.31202703251008496,0.11470478984187671,0.2086778747718715,0.10604838709677411,0.40722199779933166,-0.024942037626877633,-0.012849435739908266,0.07092773058995314,-0.008127916986822055,0.16809791424659157,0.008121167830100468,0.03650178131692431,25943943000.0,0.06646291197910818,0.07457546372934937,0.1570122325791312,10.916723490466762
Specialty Retail & Apparel,0.351576619,,0.851656003,0.108031791,,-0.269075781,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Business Services,0.122148037,0.148307024,-0.462497589,-0.546834669,-2.080274291,-0.591669244,,-2.960954171,-1.023214243,PAYX,Public (direct listing),0.14455330454998339,,0.39898518984322484,-0.09699275877496838,0.28649142959061685,0.0973394749127977,0.36895702421926807,0.19874088800530143,-0.6408362969775128,-0.5514648384699745,-0.33021998575326117,0.14455330454998339,,0.37757217539257626,0.009381014363591105,0.07373357394713653,9635200000.0,0.08279018598472268,0.034163548647940176,0.18721758433382132,
